CustomerID,PersonID,StoreID,TerritoryID,SalesPersonID
13247,7045.0,,4,
13248,11239.0,,1,
13249,6549.0,,6,
13250,10519.0,,4,
13251,19458.0,,10,
13252,4791.0,,10,
13253,4484.0,,10,
13254,6058.0,,10,
13255,14866.0,,8,
13256,17972.0,,8,
13257,12446.0,,8,
13258,14374.0,,8,
13259,15864.0,,8,
13260,6367.0,,8,
13261,20666.0,,8,
13262,9471.0,,10,
13263,4627.0,,7,
13264,9531.0,,8,
13265,16884.0,,8,
13266,6023.0,,4,
13267,18828.0,,6,
13268,9782.0,,6,
13269,11362.0,,1,
13270,16237.0,,6,
13271,17996.0,,6,
13272,9844.0,,1,
13273,11934.0,,4,
13274,18805.0,,1,
13275,15066.0,,1,
13276,12458.0,,1,
13277,17792.0,,1,
13278,18326.0,,4,
13279,19716.0,,4,
13280,10299.0,,1,
13281,17989.0,,4,
13282,13067.0,,4,
13283,12976.0,,1,
13284,19457.0,,6,
13285,16566.0,,6,
13286,12303.0,,1,
13287,18454.0,,4,
13288,16588.0,,4,
13289,7608.0,,6,
13290,16175.0,,6,
13291,4426.0,,3,
13292,15242.0,,1,
13293,11558.0,,4,
13294,6827.0,,1,
13295,11401.0,,1,
13296,4310.0,,4,
13297,10980.0,,4,
13298,11599.0,,4,
13299,7397.0,,4,
13300,17072.0,,1,
13301,9480.0,,1,
13302,14345.0,,4,
13303,17707.0,,6,
13304,8169.0,,1,
13305,12807.0,,1,
13306,20575.0,,4,
13307,9465.0,,4,
13308,10483.0,,1,
13309,8065.0,,4,
13310,13543.0,,1,
13311,20759.0,,1,
13312,2729.0,,4,
13313,19164.0,,4,
13314,16940.0,,4,
13315,4787.0,,4,
13316,15193.0,,4,
13317,13515.0,,4,
13318,10062.0,,6,
13319,14873.0,,1,
13320,11387.0,,4,
13321,7693.0,,1,
13322,12674.0,,1,
13323,16901.0,,4,
13324,20206.0,,4,
13325,4648.0,,4,
13326,16023.0,,4,
13327,7530.0,,1,
13328,14921.0,,6,
13329,5385.0,,4,
13330,3275.0,,6,
13331,19072.0,,4,
13332,6849.0,,4,
13333,20010.0,,4,
13334,8929.0,,1,
13335,20180.0,,4,
13336,9810.0,,4,
13337,3709.0,,1,
13338,9971.0,,4,
13339,11466.0,,4,
13340,9328.0,,4,
13341,4815.0,,4,
13342,18288.0,,4,
13343,8113.0,,6,
13344,9129.0,,1,
13345,13469.0,,6,
13346,2595.0,,1,
13347,11381.0,,4,
13348,16932.0,,4,
13349,10381.0,,4,
13350,14231.0,,6,
13351,8535.0,,1,
13352,18915.0,,4,
13353,6861.0,,1,
13354,16180.0,,1,
13355,4834.0,,1,
13356,7364.0,,1,
13357,13611.0,,4,
13358,9329.0,,6,
13359,13864.0,,4,
13360,9174.0,,4,
13361,6339.0,,1,
13362,20009.0,,4,
13363,10916.0,,1,
13364,11268.0,,4,
13365,5135.0,,4,
13366,18216.0,,6,
13367,9371.0,,1,
13368,5739.0,,1,
13369,8081.0,,1,
13370,13587.0,,1,
13371,2897.0,,1,
13372,15726.0,,1,
13373,8804.0,,4,
13374,3890.0,,4,
13375,5421.0,,4,
13376,16918.0,,4,
13377,17022.0,,4,
13378,2772.0,,4,
13379,8986.0,,1,
13380,10144.0,,4,
13381,7401.0,,4,
13382,15402.0,,4,
13383,10549.0,,1,
13384,16836.0,,1,
13385,9180.0,,1,
13386,6000.0,,1,
13387,7274.0,,4,
13388,11300.0,,4,
13389,12330.0,,4,
13390,9380.0,,4,
13391,15355.0,,6,
13392,15540.0,,1,
13393,13388.0,,1,
13394,18852.0,,1,
13395,5876.0,,1,
13396,6686.0,,1,
13397,16512.0,,1,
13398,6445.0,,1,
13399,4267.0,,4,
13400,11050.0,,4,
13401,8760.0,,4,
13402,16027.0,,4,
13403,11096.0,,1,
13404,16710.0,,10,
13405,6510.0,,7,
13406,19058.0,,8,
13407,19628.0,,10,
13408,2981.0,,10,
13409,19347.0,,7,
13410,15306.0,,8,
13411,6364.0,,10,
13412,12810.0,,10,
13413,3900.0,,1,
13414,4075.0,,1,
13415,15403.0,,4,
13416,4585.0,,4,
13417,14818.0,,4,
13418,14807.0,,6,
13419,19040.0,,1,
13420,9617.0,,4,
13421,20198.0,,4,
13422,7749.0,,4,
13423,14395.0,,6,
13424,11400.0,,1,
13425,17392.0,,1,
13426,12130.0,,4,
13427,5619.0,,4,
13428,14575.0,,4,
13429,3350.0,,4,
13430,13661.0,,4,
13431,14015.0,,1,
13432,13448.0,,1,
13433,5648.0,,4,
13434,10541.0,,6,
13435,16426.0,,4,
13436,12212.0,,1,
13437,6501.0,,1,
13438,20328.0,,1,
13439,9876.0,,4,
13440,10756.0,,6,
13441,12673.0,,1,
13442,15159.0,,1,
13443,11402.0,,1,
13444,18047.0,,4,
13445,17683.0,,4,
13446,10183.0,,4,
13447,20030.0,,4,
13448,8634.0,,4,
13449,7692.0,,1,
13450,11796.0,,1,
13451,13746.0,,4,
13452,9269.0,,4,
13453,3009.0,,4,
13454,6730.0,,4,
13455,20640.0,,4,
13456,10433.0,,1,
13457,5276.0,,1,
13458,3402.0,,1,
13459,13716.0,,4,
13460,11426.0,,6,
13461,18595.0,,4,
13462,10276.0,,1,
13463,7429.0,,4,
13464,4932.0,,4,
13465,9716.0,,4,
13466,14005.0,,6,
13467,16119.0,,1,
13468,8061.0,,1,
13469,15150.0,,1,
13470,12981.0,,4,
13471,5302.0,,4,
13472,13412.0,,4,
13473,16629.0,,4,
13474,11939.0,,6,
13475,4881.0,,4,
13476,17548.0,,4,
13477,2951.0,,4,
13478,7102.0,,1,
13479,9046.0,,4,
13480,11609.0,,4,
13481,17000.0,,4,
13482,3443.0,,4,
13483,6232.0,,1,
13484,4631.0,,4,
13485,17473.0,,4,
13486,9880.0,,6,
13487,12248.0,,4,
13488,2406.0,,1,
13489,11111.0,,1,
13490,4259.0,,4,
13491,2703.0,,6,
13492,6211.0,,4,
13493,17501.0,,10,
13494,19689.0,,8,
13495,14559.0,,10,
13496,15342.0,,7,
13497,8850.0,,8,
13498,20088.0,,7,
13499,19314.0,,7,
13500,16133.0,,8,
13501,12605.0,,8,
13502,8861.0,,8,
13503,6715.0,,10,
13504,6080.0,,7,
13505,2468.0,,10,
13506,13364.0,,7,
13507,7070.0,,10,
13508,19648.0,,7,
13509,4772.0,,10,
13510,13578.0,,7,
13511,6456.0,,7,
13512,1726.0,,7,
13513,12797.0,,8,
13514,19822.0,,8,
13515,4861.0,,8,
13516,2876.0,,10,
13517,5265.0,,10,
13518,9362.0,,9,
13519,13932.0,,9,
13520,9883.0,,9,
13521,17662.0,,9,
13522,17753.0,,9,
13523,7096.0,,9,
13524,6202.0,,9,
13525,19610.0,,9,
13526,17355.0,,9,
13527,8468.0,,9,
13528,7176.0,,9,
13529,15566.0,,9,
13530,17352.0,,10,
13531,6804.0,,7,
13532,17009.0,,8,
13533,13747.0,,10,
13534,6086.0,,10,
13535,12765.0,,10,
13536,8664.0,,7,
13537,15090.0,,7,
13538,7399.0,,8,
13539,13260.0,,10,
13540,15324.0,,8,
13541,8946.0,,8,
13542,8518.0,,8,
13543,20166.0,,8,
13544,13860.0,,10,
13545,9391.0,,8,
13546,17140.0,,8,
13547,9006.0,,10,
13548,8583.0,,8,
13549,4566.0,,7,
13550,10994.0,,7,
13551,18711.0,,10,
13552,12835.0,,7,
13553,3511.0,,10,
13554,14992.0,,10,
13555,7424.0,,7,
13556,12031.0,,7,
13557,17591.0,,10,
13558,17407.0,,7,
13559,14127.0,,8,
13560,5074.0,,8,
13561,19030.0,,10,
13562,3910.0,,10,
13563,20158.0,,10,
13564,14186.0,,7,
13565,2668.0,,7,
13566,1727.0,,8,
13567,14393.0,,8,
13568,2681.0,,7,
13569,4641.0,,8,
13570,18161.0,,8,
13571,15861.0,,7,
13572,17079.0,,8,
13573,13197.0,,7,
13574,15376.0,,8,
13575,19769.0,,7,
13576,11896.0,,10,
13577,6741.0,,7,
13578,5167.0,,7,
13579,17299.0,,8,
13580,19867.0,,8,
13581,14920.0,,10,
13582,4922.0,,10,
13583,13606.0,,10,
13584,14767.0,,10,
13585,8995.0,,10,
13586,18426.0,,10,
13587,19707.0,,8,
13588,6088.0,,8,
13589,17612.0,,7,
13590,13076.0,,10,
13591,6134.0,,10,
13592,9423.0,,7,
13593,9800.0,,8,
13594,12081.0,,8,
13595,15834.0,,7,
13596,15725.0,,7,
13597,14859.0,,8,
13598,20494.0,,8,
13599,17511.0,,10,
13600,10129.0,,10,
13601,14033.0,,8,
13602,7614.0,,10,
13603,16163.0,,10,
13604,12614.0,,10,
13605,17980.0,,7,
13606,9220.0,,8,
13607,7925.0,,8,
13608,3495.0,,8,
13609,6400.0,,10,
13610,12747.0,,7,
13611,10869.0,,7,
13612,3185.0,,10,
13613,20249.0,,9,
13614,19970.0,,9,
13615,6381.0,,9,
13616,14561.0,,9,
13617,11829.0,,9,
13618,10280.0,,9,
13619,9978.0,,9,
13620,7535.0,,9,
13621,16749.0,,9,
13622,18333.0,,9,
13623,17149.0,,9,
13624,19969.0,,9,
13625,16165.0,,9,
13626,15891.0,,9,
13627,18775.0,,9,
13628,3224.0,,9,
13629,3491.0,,9,
13630,15359.0,,9,
13631,11015.0,,9,
13632,6183.0,,9,
13633,12680.0,,9,
13634,12780.0,,9,
13635,4127.0,,9,
13636,2945.0,,9,
13637,19396.0,,9,
13638,18645.0,,9,
13639,13459.0,,9,
13640,15492.0,,9,
13641,14089.0,,9,
13642,8908.0,,9,
13643,20115.0,,9,
13644,9594.0,,9,
13645,5486.0,,9,
13646,17227.0,,9,
13647,6949.0,,9,
13648,10441.0,,9,
13649,9922.0,,9,
13650,5552.0,,9,
13651,16895.0,,9,
13652,11880.0,,1,
13653,17193.0,,1,
13654,20386.0,,1,
13655,18266.0,,1,
13656,8605.0,,4,
13657,9431.0,,1,
13658,13669.0,,1,
13659,12645.0,,1,
13660,17863.0,,6,
13661,16063.0,,10,
13662,4129.0,,7,
13663,4364.0,,8,
13664,18415.0,,10,
13665,10699.0,,10,
13666,15185.0,,8,
13667,5051.0,,7,
13668,4057.0,,9,
13669,14337.0,,9,
13670,17582.0,,9,
13671,18351.0,,8,
13672,17933.0,,7,
13673,17678.0,,7,
13674,9202.0,,7,
13675,4029.0,,10,
13676,20184.0,,10,
13677,15970.0,,8,
13678,4461.0,,10,
13679,17643.0,,10,
13680,7881.0,,10,
13681,17504.0,,7,
13682,3884.0,,8,
13683,14622.0,,8,
13684,2505.0,,8,
13685,13614.0,,8,
13686,20422.0,,8,
13687,16787.0,,10,
13688,11231.0,,10,
13689,15221.0,,10,
13690,5879.0,,10,
13691,8853.0,,10,
13692,18242.0,,10,
13693,8254.0,,10,
13694,8233.0,,10,
13695,18049.0,,7,
13696,9332.0,,8,
13697,18378.0,,8,
13698,9507.0,,8,
13699,19781.0,,1,
13700,14831.0,,4,
13701,10156.0,,6,
13702,5768.0,,4,
13703,8020.0,,1,
13704,11799.0,,1,
13705,4204.0,,1,
13706,20587.0,,6,
13707,18118.0,,6,
13708,20491.0,,6,
13709,18583.0,,6,
13710,11500.0,,6,
13711,16482.0,,6,
13712,15480.0,,1,
13713,18218.0,,1,
13714,3010.0,,1,
13715,15279.0,,4,
13716,6945.0,,4,
13717,6031.0,,1,
13718,13817.0,,1,
13719,16457.0,,6,
13720,17617.0,,6,
13721,14881.0,,1,
13722,16173.0,,1,
13723,5218.0,,4,
13724,4863.0,,4,
13725,5937.0,,4,
13726,17600.0,,4,
13727,15302.0,,4,
13728,3538.0,,4,
13729,5417.0,,1,
13730,13616.0,,1,
13731,8350.0,,4,
13732,12051.0,,6,
13733,9394.0,,1,
13734,10717.0,,4,
13735,17919.0,,1,
13736,15215.0,,4,
13737,14253.0,,4,
13738,16943.0,,4,
13739,5383.0,,1,
13740,8288.0,,1,
13741,3379.0,,4,
13742,6695.0,,1,
13743,11225.0,,6,
13744,5128.0,,1,
13745,18894.0,,1,
13746,18336.0,,4,
13747,14334.0,,1,
13748,17393.0,,1,
13749,7000.0,,4,
13750,19460.0,,1,
13751,8900.0,,6,
13752,9775.0,,4,
13753,9888.0,,4,
13754,8221.0,,1,
13755,15969.0,,1,
13756,10413.0,,6,
13757,6890.0,,1,
13758,8764.0,,6,
13759,16769.0,,4,
13760,14649.0,,6,
13761,6453.0,,1,
13762,13295.0,,6,
13763,3082.0,,1,
13764,9786.0,,7,
13765,9435.0,,10,
13766,11065.0,,7,
13767,13803.0,,8,
13768,11807.0,,7,
13769,9339.0,,7,
13770,10765.0,,8,
13771,19235.0,,8,
13772,8992.0,,10,
13773,17829.0,,7,
13774,6534.0,,8,
13775,19673.0,,8,
13776,4124.0,,10,
13777,15948.0,,10,
13778,13232.0,,8,
13779,15938.0,,7,
13780,19568.0,,7,
13781,7466.0,,7,
13782,12071.0,,8,
13783,17123.0,,10,
13784,13176.0,,10,
13785,12624.0,,10,
13786,12443.0,,8,
13787,5719.0,,8,
13788,10509.0,,10,
13789,19956.0,,8,
13790,4417.0,,8,
13791,5990.0,,10,
13792,4852.0,,10,
13793,5403.0,,7,
13794,7141.0,,10,
13795,16963.0,,8,
13796,4931.0,,8,
13797,7885.0,,8,
13798,7431.0,,10,
13799,15162.0,,7,
13800,6483.0,,7,
13801,12333.0,,7,
13802,16205.0,,7,
13803,17383.0,,8,
13804,12209.0,,10,
13805,17039.0,,10,
13806,3931.0,,7,
13807,7876.0,,8,
13808,4584.0,,8,
13809,2423.0,,10,
13810,7396.0,,10,
13811,17641.0,,7,
13812,13975.0,,7,
13813,2511.0,,7,
13814,11898.0,,10,
13815,12368.0,,10,
13816,7059.0,,10,
13817,11444.0,,7,
13818,12233.0,,7,
13819,2697.0,,7,
13820,14750.0,,10,
13821,15869.0,,10,
13822,10324.0,,8,
13823,17732.0,,7,
13824,20062.0,,8,
13825,18950.0,,7,
13826,16766.0,,8,
13827,17838.0,,8,
13828,5585.0,,8,
13829,14983.0,,8,
13830,8506.0,,10,
13831,6662.0,,7,
13832,8815.0,,7,
13833,17329.0,,7,
13834,17581.0,,7,
13835,3174.0,,7,
13836,8241.0,,8,
13837,11561.0,,8,
13838,15118.0,,10,
13839,15926.0,,7,
13840,4211.0,,7,
13841,12639.0,,10,
13842,2609.0,,8,
13843,12347.0,,7,
13844,20172.0,,8,
13845,20394.0,,10,
13846,2434.0,,10,
13847,4134.0,,10,
13848,8774.0,,1,
13849,4006.0,,1,
13850,18316.0,,4,
13851,4307.0,,6,
13852,4722.0,,6,
13853,5618.0,,6,
13854,15551.0,,4,
13855,12635.0,,4,
13856,4745.0,,4,
13857,11818.0,,1,
13858,8479.0,,4,
13859,20567.0,,4,
13860,19332.0,,6,
13861,3149.0,,1,
13862,18906.0,,4,
13863,5801.0,,4,
13864,13735.0,,4,
13865,8100.0,,4,
13866,7318.0,,4,
13867,5116.0,,1,
13868,9016.0,,1,
13869,3623.0,,4,
13870,17713.0,,1,
13871,12640.0,,4,
13872,20187.0,,1,
13873,16860.0,,4,
13874,20214.0,,4,
13875,12362.0,,4,
13876,15099.0,,4,
13877,5268.0,,4,
13878,14496.0,,6,
13879,19098.0,,4,
13880,11429.0,,1,
13881,19841.0,,1,
13882,8105.0,,4,
13883,6943.0,,4,
13884,9042.0,,1,
13885,14845.0,,1,
13886,11347.0,,4,
13887,16709.0,,4,
13888,4694.0,,1,
13889,17217.0,,1,
13890,9926.0,,1,
13891,5501.0,,4,
13892,13177.0,,1,
13893,4509.0,,1,
13894,12859.0,,1,
13895,2461.0,,1,
13896,9996.0,,1,
13897,12961.0,,1,
13898,4578.0,,1,
13899,17619.0,,1,
13900,16193.0,,1,
13901,12802.0,,1,
13902,13523.0,,4,
13903,17044.0,,4,
13904,11278.0,,4,
13905,6751.0,,4,
13906,9296.0,,1,
13907,16450.0,,1,
13908,20222.0,,6,
13909,7359.0,,6,
13910,7523.0,,1,
13911,7973.0,,1,
13912,6794.0,,4,
13913,9089.0,,4,
13914,3923.0,,4,
13915,10533.0,,4,
13916,14306.0,,6,
13917,17418.0,,4,
13918,6965.0,,6,
13919,11897.0,,4,
13920,2994.0,,6,
13921,18912.0,,4,
13922,5347.0,,1,
13923,14867.0,,4,
13924,12311.0,,4,
13925,13670.0,,4,
13926,4498.0,,1,
13927,5856.0,,4,
13928,15318.0,,1,
13929,6170.0,,1,
13930,12524.0,,1,
13931,16929.0,,1,
13932,15251.0,,4,
13933,20774.0,,4,
13934,16906.0,,1,
13935,9520.0,,4,
13936,17812.0,,6,
13937,19403.0,,1,
13938,12516.0,,4,
13939,14573.0,,4,
13940,19569.0,,4,
13941,7215.0,,6,
13942,13965.0,,4,
13943,7567.0,,4,
13944,18879.0,,6,
13945,3621.0,,1,
13946,5387.0,,1,
13947,19152.0,,1,
13948,17772.0,,4,
13949,20619.0,,4,
13950,10629.0,,1,
13951,6964.0,,1,
13952,7753.0,,9,
13953,13895.0,,9,
13954,6701.0,,9,
13955,5110.0,,9,
13956,12186.0,,9,
13957,10638.0,,9,
13958,15350.0,,9,
13959,9712.0,,9,
13960,12422.0,,9,
13961,3604.0,,9,
13962,12154.0,,9,
13963,18972.0,,9,
13964,11423.0,,9,
13965,3764.0,,9,
13966,10235.0,,9,
13967,5666.0,,9,
13968,3435.0,,9,
13969,11130.0,,9,
13970,11654.0,,9,
13971,4789.0,,9,
13972,5484.0,,9,
13973,17277.0,,9,
13974,16182.0,,9,
13975,17063.0,,9,
13976,7968.0,,1,
13977,10704.0,,1,
13978,8187.0,,1,
13979,20294.0,,1,
13980,17701.0,,4,
13981,14269.0,,9,
13982,7352.0,,9,
13983,15738.0,,9,
13984,14731.0,,4,
13985,12745.0,,4,
13986,11584.0,,4,
13987,5075.0,,6,
13988,4088.0,,6,
13989,20288.0,,1,
13990,3102.0,,1,
13991,5210.0,,1,
13992,2581.0,,4,
13993,7023.0,,4,
13994,15488.0,,9,
13995,8433.0,,9,
13996,10085.0,,9,
13997,6329.0,,9,
13998,17948.0,,9,
13999,5908.0,,4,
14000,17235.0,,1,
14001,16530.0,,1,
14002,9159.0,,1,
14003,14529.0,,1,
14004,7982.0,,4,
14005,6101.0,,4,
14006,11741.0,,4,
14007,9862.0,,9,
14008,17395.0,,9,
14009,18851.0,,9,
14010,17409.0,,9,
14011,13282.0,,9,
14012,6697.0,,9,
14013,15659.0,,9,
14014,18534.0,,9,
14015,4147.0,,9,
14016,1728.0,,9,
14017,11020.0,,4,
14018,4456.0,,9,
14019,18569.0,,9,
14020,6313.0,,9,
14021,8466.0,,1,
14022,12167.0,,1,
14023,6106.0,,4,
14024,12280.0,,4,
14025,6165.0,,1,
14026,20317.0,,1,
14027,15911.0,,1,
14028,19666.0,,1,
14029,9009.0,,1,
14030,14467.0,,9,
14031,11288.0,,9,
14032,10896.0,,9,
14033,14070.0,,9,
14034,17917.0,,9,
14035,6049.0,,4,
14036,3011.0,,1,
14037,3444.0,,4,
14038,12502.0,,9,
14039,5975.0,,9,
14040,3067.0,,4,
14041,8739.0,,6,
14042,10277.0,,1,
14043,9838.0,,1,
14044,17155.0,,4,
14045,14041.0,,9,
14046,6215.0,,9,
14047,13801.0,,9,
14048,3813.0,,9,
14049,15044.0,,9,
14050,15944.0,,9,
14051,15210.0,,9,
14052,18317.0,,9,
14053,13023.0,,9,
14054,7735.0,,9,
14055,12537.0,,9,
14056,19452.0,,9,
14057,14854.0,,9,
14058,17077.0,,9,
14059,13702.0,,9,
14060,3932.0,,9,
14061,17425.0,,9,
14062,12346.0,,9,
14063,1729.0,,9,
14064,17589.0,,9,
14065,6020.0,,9,
14066,16833.0,,9,
14067,18460.0,,9,
14068,18017.0,,9,
14069,14225.0,,9,
14070,15590.0,,9,
14071,5217.0,,9,
14072,15854.0,,9,
14073,5861.0,,9,
14074,11591.0,,9,
14075,17214.0,,4,
14076,6597.0,,1,
14077,14350.0,,6,
14078,6570.0,,6,
14079,19020.0,,6,
14080,19735.0,,1,
14081,19982.0,,4,
14082,17058.0,,1,
14083,17107.0,,1,
14084,6187.0,,6,
14085,17843.0,,1,
14086,9075.0,,9,
14087,2885.0,,9,
14088,10616.0,,1,
14089,20588.0,,4,
14090,11108.0,,4,
14091,17758.0,,6,
14092,9083.0,,1,
14093,15305.0,,4,
14094,3059.0,,4,
14095,7801.0,,4,
14096,16644.0,,6,
14097,15893.0,,1,
14098,10667.0,,1,
14099,12800.0,,9,
14100,11999.0,,9,
14101,8257.0,,9,
14102,2420.0,,9,
14103,13783.0,,9,
14104,2860.0,,4,
14105,5361.0,,4,
14106,7338.0,,4,
14107,10730.0,,6,
14108,5728.0,,6,
14109,12924.0,,4,
14110,12964.0,,6,
14111,18732.0,,1,
14112,15274.0,,4,
14113,10615.0,,1,
14114,11006.0,,4,
14115,12544.0,,1,
14116,19214.0,,1,
14117,19492.0,,1,
14118,12658.0,,6,
14119,8431.0,,6,
14120,3307.0,,4,
14121,4344.0,,1,
14122,11125.0,,4,
14123,2990.0,,9,
14124,6639.0,,9,
14125,19398.0,,9,
14126,2745.0,,9,
14127,12354.0,,9,
14128,4712.0,,9,
14129,19563.0,,9,
14130,9916.0,,9,
14131,13634.0,,9,
14132,6894.0,,9,
14133,17001.0,,9,
14134,19637.0,,9,
14135,12630.0,,7,
14136,13068.0,,7,
14137,13903.0,,8,
14138,17973.0,,8,
14139,10588.0,,8,
14140,7194.0,,8,
14141,7457.0,,7,
14142,9918.0,,8,
14143,15117.0,,10,
14144,14411.0,,7,
14145,5524.0,,7,
14146,3346.0,,10,
14147,14616.0,,8,
14148,17092.0,,8,
14149,20035.0,,8,
14150,15740.0,,10,
14151,10088.0,,7,
14152,16034.0,,7,
14153,18542.0,,8,
14154,13358.0,,7,
14155,19294.0,,10,
14156,4001.0,,10,
14157,13355.0,,10,
14158,19059.0,,10,
14159,10267.0,,10,
14160,17577.0,,8,
14161,5854.0,,8,
14162,19518.0,,8,
14163,9651.0,,8,
14164,10493.0,,8,
14165,2710.0,,10,
14166,12665.0,,7,
14167,15552.0,,8,
14168,13166.0,,7,
14169,7178.0,,7,
14170,9892.0,,7,
14171,8399.0,,8,
14172,7560.0,,10,
14173,8463.0,,7,
14174,6603.0,,8,
14175,19745.0,,10,
14176,4565.0,,7,
14177,2621.0,,7,
14178,20626.0,,7,
14179,5871.0,,8,
14180,15957.0,,8,
14181,3137.0,,8,
14182,6515.0,,8,
14183,13247.0,,10,
14184,5540.0,,10,
14185,18348.0,,7,
14186,16329.0,,7,
14187,5467.0,,8,
14188,7228.0,,7,
14189,14199.0,,8,
14190,15398.0,,8,
14191,19094.0,,10,
14192,20108.0,,7,
14193,15533.0,,8,
14194,8912.0,,10,
14195,14634.0,,10,
14196,14286.0,,10,
14197,18347.0,,8,
14198,5983.0,,8,
14199,17833.0,,10,
14200,12345.0,,7,
14201,10122.0,,7,
14202,12622.0,,8,
14203,4329.0,,7,
14204,18942.0,,7,
14205,18098.0,,7,
14206,13120.0,,8,
14207,1730.0,,8,
14208,5469.0,,10,
14209,19082.0,,9,
14210,11486.0,,9,
14211,19496.0,,9,
14212,2969.0,,9,
14213,5943.0,,9,
14214,12992.0,,9,
14215,17592.0,,9,
14216,13169.0,,9,
14217,8090.0,,9,
14218,5133.0,,9,
14219,11354.0,,9,
14220,6135.0,,9,
14221,5693.0,,9,
14222,12147.0,,9,
14223,18463.0,,9,
14224,11881.0,,9,
14225,11940.0,,9,
14226,15268.0,,9,
14227,16642.0,,9,
14228,10550.0,,9,
14229,15879.0,,9,
14230,5431.0,,9,
14231,10485.0,,9,
14232,12685.0,,9,
14233,16982.0,,9,
14234,15053.0,,9,
14235,18419.0,,9,
14236,3934.0,,9,
14237,4604.0,,9,
14238,10294.0,,9,
14239,3242.0,,4,
14240,6796.0,,1,
14241,19638.0,,4,
14242,12806.0,,1,
14243,12792.0,,1,
14244,20541.0,,6,
14245,7460.0,,1,
14246,4938.0,,4,
14247,17430.0,,1,
14248,16452.0,,4,
14249,5017.0,,4,
14250,15777.0,,4,
14251,14114.0,,4,
14252,20006.0,,1,
14253,5053.0,,4,
14254,10447.0,,4,
14255,17691.0,,1,
14256,11930.0,,1,
14257,16383.0,,4,
14258,3438.0,,4,
14259,13208.0,,9,
14260,19308.0,,9,
14261,10603.0,,9,
14262,13564.0,,9,
14263,4439.0,,9,
14264,5138.0,,9,
14265,15030.0,,6,
14266,19320.0,,1,
14267,19029.0,,1,
14268,10089.0,,4,
14269,17161.0,,4,
14270,6340.0,,4,
14271,4816.0,,1,
14272,2853.0,,1,
14273,15579.0,,4,
14274,4222.0,,6,
14275,10911.0,,9,
14276,17115.0,,9,
14277,16881.0,,9,
14278,19292.0,,9,
14279,3582.0,,9,
14280,16374.0,,1,
14281,18672.0,,6,
14282,11739.0,,6,
14283,13979.0,,1,
14284,3767.0,,1,
14285,3595.0,,4,
14286,6290.0,,9,
14287,20234.0,,9,
14288,8308.0,,4,
14289,12110.0,,4,
14290,17642.0,,1,
14291,18407.0,,6,
14292,2532.0,,4,
14293,16157.0,,4,
14294,14505.0,,4,
14295,12287.0,,4,
14296,6727.0,,1,
14297,20593.0,,4,
14298,20618.0,,4,
14299,8002.0,,9,
14300,13464.0,,9,
14301,11277.0,,9,
14302,20560.0,,9,
14303,13745.0,,9,
14304,6348.0,,9,
14305,9320.0,,9,
14306,19802.0,,9,
14307,11788.0,,9,
14308,10123.0,,9,
14309,19024.0,,9,
14310,13574.0,,9,
14311,19270.0,,9,
14312,5862.0,,9,
14313,17956.0,,9,
14314,2931.0,,9,
14315,16967.0,,9,
14316,5237.0,,9,
14317,6532.0,,9,
14318,15407.0,,9,
14319,15033.0,,9,
14320,20732.0,,9,
14321,15641.0,,9,
14322,10769.0,,9,
14323,13484.0,,9,
14324,5415.0,,9,
14325,20747.0,,9,
14326,11034.0,,9,
14327,5753.0,,4,
14328,9052.0,,6,
14329,19601.0,,4,
14330,18841.0,,6,
14331,15084.0,,1,
14332,9081.0,,6,
14333,15995.0,,1,
14334,15086.0,,1,
14335,8504.0,,1,
14336,16206.0,,1,
14337,19348.0,,1,
14338,11265.0,,6,
14339,19759.0,,4,
14340,7285.0,,1,
14341,14236.0,,6,
14342,6062.0,,1,
14343,4440.0,,1,
14344,4132.0,,9,
14345,10720.0,,9,
14346,3130.0,,9,
14347,20016.0,,9,
14348,16781.0,,9,
14349,19993.0,,1,
14350,12234.0,,1,
14351,8281.0,,4,
14352,7344.0,,1,
14353,9142.0,,6,
14354,4349.0,,4,
14355,4739.0,,1,
14356,10322.0,,4,
14357,4528.0,,4,
14358,3018.0,,1,
14359,13732.0,,6,
14360,12535.0,,4,
14361,8386.0,,1,
14362,14817.0,,1,
14363,2734.0,,6,
14364,16824.0,,4,
14365,14896.0,,4,
14366,3649.0,,1,
14367,10224.0,,1,
14368,4539.0,,4,
14369,15277.0,,1,
14370,18804.0,,6,
14371,4011.0,,6,
14372,20631.0,,1,
14373,17008.0,,4,
14374,6685.0,,4,
14375,10712.0,,1,
14376,8156.0,,1,
14377,14885.0,,1,
14378,19343.0,,4,
14379,13795.0,,4,
14380,8408.0,,1,
14381,8966.0,,1,
14382,10240.0,,4,
14383,6900.0,,4,
14384,11344.0,,1,
14385,10864.0,,1,
14386,7056.0,,4,
14387,7195.0,,6,
14388,9049.0,,4,
14389,17853.0,,4,
14390,5925.0,,4,
14391,5389.0,,1,
14392,17927.0,,1,
14393,15868.0,,1,
14394,18708.0,,1,
14395,15457.0,,4,
14396,9510.0,,1,
14397,9359.0,,1,
14398,17611.0,,1,
14399,14460.0,,4,
14400,18437.0,,4,
14401,5677.0,,1,
14402,9788.0,,1,
14403,7165.0,,4,
14404,11343.0,,1,
14405,18550.0,,1,
14406,17881.0,,4,
14407,5711.0,,4,
14408,19797.0,,4,
14409,5313.0,,4,
14410,7949.0,,4,
